Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,Home/Away
02/07/2022,524,H,Phoenix,37,23,31,23,114,5,4.5,-185,5,1
02/07/2022,525,V,LALakers,31,38,25,14,108,228,233.5,140,112.5,0
02/07/2022,526,H,NewOrleans,23,26,41,26,116,3,4,-160,7,1
02/07/2022,527,V,Charlotte,26,30,37,26,119,237.5,238,225,115,0
02/07/2022,528,H,Brooklyn,32,28,29,21,110,7,7,-265,3,1
02/07/2022,529,V,Utah,29,30,20,21,100,222,217,150,110.5,0
02/07/2022,530,H,Dallas,21,37,32,24,114,2.5,4,-170,3.5,1
02/08/2022,531,V,Denver,32,24,37,20,113,3.5,3.5,-160,2.5,0
02/08/2022,532,H,Charlotte,30,27,27,25,109,232.5,232,140,112.5,1
02/08/2022,533,V,Orlando,22,31,27,21,101,215,216.5,330,111.5,0
02/08/2022,534,H,Cleveland,27,33,21,26,107,10,9,-400,2.5,1
02/08/2022,535,V,Atlanta,44,30,28,30,132,6,7.5,-320,0.5,0
02/08/2022,536,H,Indiana,30,33,27,33,123,234.5,236.5,265,114.5,1
02/08/2022,537,V,Sacramento,19,22,27,32,100,220,217.5,800,105,0
02/08/2022,538,H,Miami,31,26,36,30,123,13.5,14,-1400,2.5,1
02/08/2022,539,V,Chicago,28,22,25,29,104,4,3.5,-165,3,0
02/08/2022,540,H,NewYork,24,29,28,28,109,223.5,218,145,112,1
02/08/2022,541,V,Boston,38,20,22,26,112,3,212,300,109.5,0
02/08/2022,542,H,Toronto,30,29,21,26,115,220,8.5,-360,5.5,1
02/08/2022,543,V,GoldenState,16,21,30,28,95,225,221,360,1.5,0
02/08/2022,544,H,Memphis,20,43,32,28,123,8,9,-430,107.5,1
02/08/2022,545,V,SanAntonio,39,28,29,27,123,5.5,9.5,-420,2,0
02/08/2022,546,H,Houston,31,24,29,36,120,238,233,350,114.5,1
02/08/2022,547,V,OklahomaCity,34,24,23,34,134,2.5,220.5,100,0.5,0
02/08/2022,548,H,Portland,28,33,28,26,131,223,1.5,-120,108,1
02/09/2022,549,V,Milwaukee,27,24,30,37,118,226.5,232,-110,3,0
02/09/2022,550,H,Philadelphia,24,37,28,27,116,3.5,pk,-110,118,1
02/09/2022,551,V,Chicago,28,23,24,32,107,3,4,-175,1.5,0
02/09/2022,552,H,Washington,23,23,27,21,94,226.5,223.5,155,113,1
02/09/2022,553,V,LALakers,25,31,28,26,110,222,219.5,550,108,0
02/09/2022,554,H,Dallas,43,39,31,15,128,8.5,12,-800,1,1
02/09/2022,555,V,Detroit,35,29,30,29,123,228.5,233.5,750,113,0
02/09/2022,556,H,Brooklyn,33,25,38,34,130,12.5,14,-1200,11.5,1
02/09/2022,557,V,Utah,32,29,33,21,115,1.5,2.5,-140,111,0
02/09/2022,558,H,LAClippers,14,34,34,39,121,213.5,217,120,2.5,1
03/01/2022,559,V,Denver,43,26,22,34,125,9.5,10,-500,1,0
03/01/2022,560,H,Indiana,15,38,38,27,118,232.5,237.5,400,114,1
03/01/2022,561,V,Dallas,34,27,39,20,120,3,2.5,-130,3,0
03/01/2022,562,H,Cleveland,30,37,22,23,112,215,215,110,105,1
03/01/2022,563,V,Orlando,35,21,23,31,110,223,219,145,112,0
03/01/2022,564,H,Washington,28,30,28,41,127,4,4,-165,2,1
03/01/2022,565,V,Charlotte,29,29,33,34,125,226,2.5,-140,0.5,0
03/01/2022,566,H,NewYork,31,24,28,31,114,pk,223.5,120,109,1
03/01/2022,567,V,Minnesota,30,30,22,20,102,228.5,229,120,112.5,0
03/01/2022,568,H,Toronto,20,42,35,28,125,4,2.5,-140,1,1
03/01/2022,569,V,Miami,25,28,26,27,106,214,213,175,104.5,0
03/01/2022,570,H,Boston,29,23,31,15,98,4,5,-200,4,1
03/01/2022,571,V,Sacramento,28,44,32,17,121,1,3,-150,113.5,0
03/01/2022,572,H,Houston,39,27,37,15,118,236.5,231,130,0.5,1
03/01/2022,573,V,Atlanta,42,43,30,21,136,10,13,-900,2,0
03/01/2022,574,H,OklahomaCity,24,34,31,29,118,229.5,228.5,600,111.5,1
03/01/2022,575,V,Memphis,31,34,28,19,112,6.5,5,-200,119,0
03/01/2022,576,H,SanAntonio,27,25,34,25,111,31,234,175,1.5,1
03/01/2022,577,V,NewOrleans,32,19,34,32,117,10,15,-1500,10.5,0
03/01/2022,578,H,Portland,36,18,28,25,107,228,225.5,850,115.5,1
03/01/2022,579,V,Phoenix,29,21,27,30,107,5.5,5,-200,3,0
03/01/2022,580,H,GoldenState,32,16,27,28,103,225.5,222,175,114,1
03/01/2022,581,V,Philadelphia,25,29,25,15,94,9.5,9.5,-450,4.5,0
03/01/2022,582,H,Detroit,20,30,23,29,102,223,225.5,375,109,1
03/01/2022,583,V,Milwaukee,23,33,31,23,120,238,243.5,105,0.5,0
03/01/2022,584,H,Brooklyn,30,30,26,24,119,1,2,-125,124,1
03/01/2022,585,V,Cleveland,28,25,22,32,107,220.5,229,215,1.5,0
03/01/2022,586,H,Atlanta,36,30,34,31,131,4.5,6.5,-255,109.5,1
03/01/2022,587,V,LAClippers,32,27,33,26,130,223,221,115,112.5,0
03/01/2022,588,H,Chicago,22,28,32,36,135,4,2.5,-135,3.5,1
03/01/2022,589,V,LALakers,28,27,30,24,109,225,228,650,111.5,0
03/01/2022,590,H,Utah,34,32,33,23,122,9,13.5,-1000,5,1
10/01/2021,501,V,Dallas,30,23,25,25,103,8.5,7.5,-335,7.5,0
10/01/2021,502,H,Washington,41,26,27,41,135,220,216.5,275,105,1
10/01/2021,503,V,Toronto,29,30,26,17,102,9.5,11.5,-650,2.5,0
10/01/2021,504,H,Orlando,23,23,17,26,89,218.5,217,475,105.5,1
10/01/2021,505,V,Indiana,28,33,30,32,123,221.5,227,900,110.5,0
10/01/2021,506,H,Boston,37,31,28,32,128,14.5,15,-1600,7,1
10/01/2021,507,V,Sacramento,26,31,29,36,122,2,3.5,-160,3,0
10/01/2021,508,H,Houston,41,21,29,26,117,231.5,235,140,113.5,1
10/01/2021,509,V,LAClippers,34,39,41,39,153,32.5,217.5,145,112,0
10/01/2021,510,H,Milwaukee,30,32,26,31,119,8.5,3.5,-165,5,1
10/01/2021,511,V,Detroit,21,34,28,27,110,3.5,4.5,-180,1.5,0
10/01/2021,512,H,OklahomaCity,20,32,14,35,101,219.5,222,160,108,1
10/01/2021,513,V,Phoenix,23,27,33,31,114,3,8,-320,7.5,0
10/01/2021,514,H,Memphis,34,20,30,38,122,227.5,229,265,116.5,1
10/01/2021,515,V,Portland,29,20,32,30,111,231,230.5,800,111.5,0
10/01/2021,516,H,SanAntonio,34,43,24,29,130,13,13.5,-1400,0.5,1
10/01/2021,517,V,Minnesota,40,30,28,38,136,233.5,242,120,116.5,0
10/01/2021,518,H,Denver,35,30,29,36,130,4,3,-140,2.5,1
10/01/2021,519,V,NewOrleans,30,20,36,28,114,2,229.5,115,117.5,0
10/01/2021,520,H,LALakers,25,25,37,24,111,231.5,2,-135,1.5,1
10/02/2021,521,V,Charlotte,26,27,27,34,114,231.5,229.5,190,112,0
10/02/2021,522,H,Philadelphia,29,29,45,41,144,7.5,5.5,-220,2,1
10/02/2021,523,V,Cleveland,39,29,34,17,119,2,221,115,106,0
10/02/2021,524,H,NewYork,30,30,25,16,101,214.5,2,-135,3.5,1
10/02/2021,525,V,Brooklyn,30,20,37,28,115,2,2,-135,5.5,0
10/02/2021,526,H,Atlanta,28,37,29,28,122,242.5,243,115,118,1
10/02/2021,527,V,Miami,31,35,32,29,127,1.5,2.5,-140,105.5,0
10/02/2021,528,H,Chicago,30,27,22,30,109,220,216.5,120,1.5,1
10/02/2021,529,V,Utah,30,28,29,20,107,1.5,2.5,-140,112,0
10/02/2021,530,H,GoldenState,23,22,36,30,111,219.5,219,120,2.5,1
10/03/2021,531,V,Dallas,25,32,33,28,118,227.5,227,240,110,0
10/03/2021,532,H,Milwaukee,33,22,32,25,112,4.5,6.5,-280,5,1
10/03/2021,533,V,Washington,22,37,20,23,102,220.5,222.5,750,109.5,0
10/03/2021,534,H,Boston,35,35,34,40,144,12.5,13,-1200,4,1
10/03/2021,535,V,Denver,24,38,33,34,129,3,5.5,-230,3,0
10/03/2021,536,H,LALakers,28,33,33,24,118,231,231.5,195,113,1
10/03/2021,537,V,Detroit,38,24,36,23,121,232,233,155,113.5,0
10/03/2021,538,H,Indiana,34,32,25,26,117,1,4.5,-175,2,1
10/03/2021,539,V,Philadelphia,21,28,32,31,112,4.5,5.5,-210,4.5,0
10/03/2021,540,H,Cleveland,23,32,25,28,108,227.5,225,180,109,1
10/03/2021,541,V,NewYork,29,28,37,24,118,3,5,-210,105.5,0
10/03/2021,542,H,Orlando,20,27,15,26,88,216,216,180,0.5,1
10/03/2021,543,V,Phoenix,27,26,22,21,96,16,14,-1400,8.5,0
10/03/2021,544,H,OklahomaCity,20,32,32,33,117,226.5,221.5,800,114,1
10/03/2021,545,V,Portland,23,33,16,20,92,231.5,231.5,800,110.5,0
10/03/2021,546,H,SanAntonio,26,22,34,31,113,14.5,13.5,-1400,12,1
10/03/2021,547,V,Miami,28,17,34,35,114,214,214.5,170,1,0
10/03/2021,548,H,Toronto,34,21,23,31,109,2,4.5,-190,104,1
10/03/2021,549,V,Minnesota,42,38,36,23,139,12.5,13.5,-1200,4,0
10/03/2021,550,H,Houston,32,36,24,40,132,244,246.5,750,119.5,1
10/03/2021,551,V,GoldenState,28,34,19,28,109,5,4.5,-185,107,0
10/03/2021,552,H,Sacramento,14,28,25,23,90,224,221,165,3,1
10/03/2021,553,V,NewOrleans,31,13,27,29,100,223.5,223,110,5.5,0
10/03/2021,554,H,LAClippers,37,29,26,27,119,2.5,2,-130,115,1
10/05/2021,555,V,Cleveland,36,25,25,29,115,8.5,8,-350,4.5,0
10/05/2021,556,H,Orlando,35,24,32,29,120,214.5,221.5,290,106.5,1
10/05/2021,557,V,Philadelphia,33,49,25,24,131,12.5,11,-700,113.5,0
10/05/2021,558,H,Indiana,31,28,40,23,122,231,235,500,0.5,1
10/05/2021,559,V,Atlanta,31,21,31,25,108,226.5,226.5,160,109.5,0
10/05/2021,560,H,Toronto,27,29,33,29,118,4,4.5,-180,1.5,1
10/05/2021,561,V,Houston,25,22,27,31,105,244.5,244.5,950,117.5,0
10/05/2021,562,H,Brooklyn,30,34,26,28,118,18.5,16.5,-1800,4.5,1
10/05/2021,563,V,Charlotte,32,28,37,18,115,224.5,225,170,1,0
10/05/2021,564,H,Miami,29,41,32,42,144,5,4.5,-190,109.5,1
10/05/2021,565,V,Washington,35,32,34,31,132,233.5,239,525,117,0
10/05/2021,566,H,Minnesota,38,28,27,21,114,11.5,12,-750,8,1
10/05/2021,567,V,Milwaukee,26,32,38,31,127,3.5,7,-275,0.5,0
10/05/2021,568,H,Chicago,20,26,36,24,106,228.5,231,235,118,1
10/05/2021,569,V,Portland,27,27,28,12,94,223,220.5,140,107,0
10/05/2021,570,H,OklahomaCity,29,19,19,31,98,3.5,3.5,-160,3,1
10/05/2021,571,V,SanAntonio,32,32,21,31,116,237,234.5,330,113,0
10/05/2021,572,H,Denver,30,14,35,18,97,6,9,-400,10,1
10/05/2021,573,V,Memphis,19,31,33,27,115,221,226.5,200,114.5,0
10/05/2021,574,H,Utah,24,26,33,27,121,5.5,6,-240,4.5,1
10/05/2021,575,V,NewOrleans,27,33,35,28,123,7.5,7.5,-320,4,0
10/05/2021,576,H,Sacramento,25,32,27,25,109,227,224.5,265,116,1
10/05/2021,577,V,LALakers,31,27,22,30,110,232.5,234.5,575,114,0
10/05/2021,578,H,Phoenix,28,35,35,23,121,11.5,13,-850,6,1
10/06/2021,579,V,Dallas,32,33,34,32,131,9,9,-400,2.5,0
10/06/2021,580,H,Detroit,34,24,28,27,113,220.5,218.5,330,106.5,1
10/06/2021,581,V,Brooklyn,25,25,22,38,110,7,7,-270,9.5,0
10/06/2021,582,H,NewYork,29,38,15,16,98,230.5,229.5,230,110.5,1
10/06/2021,583,V,Washington,31,34,18,20,103,231.5,235.5,425,114.5,0
10/06/2021,584,H,Atlanta,40,27,28,23,118,11,10,-550,6.5,1
10/06/2021,585,V,Boston,32,35,24,26,117,6.5,7.5,-290,114.5,0
10/06/2021,586,H,Chicago,19,32,16,27,94,223,225.5,245,0.5,1
10/06/2021,587,V,OklahomaCity,31,27,27,16,101,223,215,900,105.5,0
10/06/2021,588,H,Utah,41,30,35,31,137,17,15.5,-1600,5,1
10/06/2021,589,V,Phoenix,22,9,30,48,109,3,223,240,2.5,0
10/06/2021,590,H,LAClippers,26,34,27,26,113,228,7.5,-280,113.5,1
10/07/2021,501,V,Orlando,28,22,32,19,101,227,230.5,650,118.5,0
10/07/2021,502,H,Charlotte,30,40,27,31,128,13.5,14,-1000,2,1
10/07/2021,503,V,Boston,29,30,38,24,121,226.5,227,300,116.5,0
10/07/2021,504,H,Milwaukee,36,33,33,25,127,4.5,8.5,-360,1.5,1
10/07/2021,505,V,Philadelphia,33,27,25,29,114,215,3.5,-155,1.5,0
10/07/2021,506,H,Toronto,26,30,31,32,119,1.5,219.5,135,107,1
10/07/2021,507,V,SanAntonio,35,22,25,39,121,238,239,240,116,0
10/07/2021,508,H,Minnesota,30,34,33,30,127,8,7,-280,1.5,1
10/07/2021,509,V,Portland,28,24,24,18,94,222.5,223,1000,107.5,0
10/07/2021,510,H,NewOrleans,33,32,36,26,127,16,16.5,-2000,5.5,1
10/07/2021,511,V,Memphis,30,23,25,31,109,233,234.5,160,3,0
10/07/2021,512,H,Denver,34,36,35,17,122,2,4.5,-180,119,1
10/07/2021,513,V,LALakers,32,30,22,28,112,224,219,750,107.5,0
10/07/2021,514,H,GoldenState,27,38,26,37,128,10.5,14,-1200,8,1
10/08/2021,515,V,Milwaukee,30,26,34,41,131,11.5,10,-500,1,0
10/08/2021,516,H,Detroit,8,30,30,33,101,228.5,232,400,117,1
10/08/2021,517,V,NewYork,23,36,35,20,114,218.5,3.5,-165,109.5,0
10/08/2021,518,H,Washington,31,19,22,20,92,pk,224,145,0.5,1
10/08/2021,519,V,Houston,36,30,29,20,115,228.5,228,500,111.5,0
10/08/2021,520,H,Toronto,20,37,28,32,117,15,11.5,-700,10.5,1
10/08/2021,521,V,Cleveland,19,35,34,19,107,228.5,233,300,112.5,0
10/08/2021,522,H,Brooklyn,34,28,21,35,118,9,8.5,-360,2,1
10/08/2021,523,V,Atlanta,22,39,26,22,109,229.5,231,105,113,0
10/08/2021,524,H,Miami,24,32,35,22,113,4.5,1.5,-125,2,1
10/08/2021,525,V,Charlotte,39,40,32,22,133,227.5,236.5,125,114,0
10/08/2021,526,H,Chicago,30,21,32,34,117,2,2.5,-145,8,1
10/08/2021,527,V,Portland,13,31,25,9,78,221,222,1200,108,0
10/08/2021,528,H,Dallas,36,32,39,21,128,17.5,19.5,-3000,5,1
10/08/2021,529,V,Phoenix,30,24,21,36,111,226.5,229,125,118,0
10/08/2021,530,H,Utah,24,33,35,13,105,2.5,3,-145,1,1
10/08/2021,531,V,OklahomaCity,28,24,30,19,101,229.5,225,195,110,0
10/08/2021,532,H,LALakers,27,29,34,30,120,9,6,-230,2.5,1
10/09/2021,533,V,Indiana,23,31,36,30,120,231,237,700,114,0
10/09/2021,534,H,Philadelphia,37,29,34,33,133,13.5,14.5,-1100,4,1
10/09/2021,535,V,Sacramento,16,29,26,27,98,227.5,224.5,500,109.5,0
10/09/2021,536,H,LAClippers,31,28,33,25,117,11.5,11.5,-700,2.5,1
10/09/2021,537,V,NewOrleans,18,29,33,34,114,232.5,229.5,290,1.5,0
10/09/2021,538,H,Memphis,30,34,55,22,141,5,8,-350,117.5,1
10/09/2021,539,V,GoldenState,23,31,24,22,100,1.5,7.5,-300,1.5,0
10/09/2021,540,H,SanAntonio,21,23,27,23,94,222.5,218.5,250,106,1
01/01/2022,541,V,Boston,32,40,32,35,139,1.5,9,-400,114,0
01/01/2022,542,H,Memphis,25,24,30,31,110,227.5,224,330,1.5,1
01/01/2022,543,V,Toronto,22,26,24,22,94,5,214,-110,0.5,0
01/01/2022,544,H,NewYork,31,20,22,32,105,225.5,pk,-110,104.5,1
01/01/2022,545,V,Chicago,33,37,27,27,124,231.5,229.5,250,117.5,0
01/01/2022,546,H,Minnesota,21,26,40,33,120,6,7,-300,9,1
01/01/2022,547,V,Miami,31,28,29,23,111,10.5,6,-275,6,0
01/01/2022,548,H,Orlando,31,37,33,24,125,221.5,218,235,106.5,1
01/01/2022,549,V,OklahomaCity,18,33,16,21,88,220.5,216.5,550,107.5,0
01/01/2022,550,H,LAClippers,39,27,29,43,138,10.5,12,-800,2.5,1
01/01/2022,551,V,Indiana,29,31,34,32,126,234.5,245,1000,120,0
01/01/2022,552,H,Brooklyn,41,35,27,31,134,15,16.5,-2000,4,1
01/01/2022,553,V,Utah,16,36,26,33,111,18.5,17,-2500,6,0
01/01/2022,554,H,Portland,19,21,16,24,80,230.5,220,1100,113,1
01/01/2022,555,V,SanAntonio,29,30,23,38,120,224.5,225.5,400,109.5,0
01/01/2022,556,H,Dallas,28,31,38,33,130,9,10,-500,7,1
01/01/2022,557,V,Sacramento,33,34,19,30,116,231.5,227,400,111.5,0
01/01/2022,558,H,Phoenix,24,27,26,32,109,12.5,9,-500,8.5,1
01/01/2022,559,V,Milwaukee,20,26,33,36,115,223.5,226.5,320,1.5,0
01/01/2022,560,H,Cleveland,46,33,32,22,133,7.5,7.5,-380,116.5,1
01/01/2022,561,V,GoldenState,27,41,21,39,128,4,7,-280,109,0
01/01/2022,562,H,NewOrleans,26,22,28,31,107,223.5,222.5,240,1.5,1
01/01/2022,563,V,Washington,29,25,28,26,108,230.5,233.5,600,114.5,0
01/01/2022,564,H,Charlotte,32,24,33,35,124,12.5,12.5,-900,6.5,1
01/01/2022,565,V,Detroit,30,30,28,18,106,233.5,221,215,108,0
01/01/2022,566,H,Philadelphia,36,26,31,25,118,12,6.5,-255,3.5,1
01/01/2022,567,V,Atlanta,35,38,29,28,130,10.5,12,-800,2.5,0
01/01/2022,568,H,Houston,24,35,32,23,114,236.5,241,550,118.5,1
01/01/2022,569,V,LALakers,36,33,26,40,146,229.5,229.5,200,112.5,0
01/01/2022,570,H,Denver,33,36,39,27,141,8,6,-240,3.5,1
01/02/2022,501,V,Cleveland,20,23,30,35,108,230.5,227.5,400,110.5,0
01/02/2022,502,H,Brooklyn,40,17,28,30,115,7.5,9.5,-500,1.5,1
01/02/2022,503,V,LAClippers,26,25,33,20,104,231,231,135,117.5,0
01/02/2022,504,H,Minnesota,20,33,25,31,109,2.5,3.5,-155,1.5,1
01/03/2022,505,V,Charlotte,23,29,24,27,103,239,235,185,115.5,0
01/03/2022,506,H,Atlanta,32,28,42,30,132,4.5,5.5,-215,0.5,1
01/03/2022,507,V,SanAntonio,22,28,25,28,103,230.5,225,185,1,0
01/03/2022,508,H,NewOrleans,26,35,31,21,113,5.5,5,-215,110.5,1
01/05/2022,509,V,Atlanta,25,26,33,23,107,1.5,2.5,-135,4,0
01/05/2022,510,H,Cleveland,36,25,23,17,101,226,223,115,108.5,1
01/05/2022,511,V,NewOrleans,30,26,18,31,105,217,1.5,220,112,0
01/05/2022,512,H,LAClippers,22,24,38,17,101,5,216.5,-260,2.5,1
01/06/2022,517,V,Utah,20,25,28,26,99,217.5,5.5,-230,2.5,0
01/06/2022,518,H,Dallas,23,20,22,28,93,3,208,195,106.5,1
01/06/2022,519,V,Minnesota,41,24,32,33,130,235,238,225,116,0
01/06/2022,520,H,Memphis,33,29,30,25,117,7,6.5,-265,6.5,1
01/06/2022,521,V,Toronto,27,24,37,23,111,217.5,215.5,170,3,0
01/06/2022,522,H,Philadelphia,35,34,38,24,131,5,5,-190,105,1
01/06/2022,523,V,Denver,27,20,23,37,107,225.5,223,215,0.5,0
01/06/2022,524,H,GoldenState,26,32,32,33,123,5.5,6,-255,108.5,1
01/07/2022,525,V,Brooklyn,28,33,24,29,114,226,227,150,112,0
01/07/2022,526,H,Boston,29,32,35,19,115,2.5,4,-170,2.5,1
01/07/2022,527,V,Atlanta,17,23,20,31,91,215.5,220.5,225,1,0
01/07/2022,528,H,Miami,23,36,27,29,115,6,6.5,-265,107.5,1
01/07/2022,529,V,Chicago,21,22,28,15,86,229.5,230,450,116.5,0
01/07/2022,530,H,Milwaukee,34,17,23,19,93,9,10.5,-600,3.5,1
01/07/2022,531,V,NewOrleans,16,18,37,28,99,226.5,224,400,112.5,0
01/07/2022,532,H,Phoenix,28,25,26,31,110,10.5,9.5,-500,.5ev,1
01/08/2022,541,V,Toronto,33,19,19,26,97,220.5,217,260,1,0
01/08/2022,542,H,Philadelphia,32,35,28,17,112,6.5,7.5,-310,106,1
01/08/2022,543,V,Utah,24,31,26,23,104,5,5,-210,1,0
01/08/2022,544,H,Dallas,24,24,29,33,110,203.5,206.5,180,106.5,1
01/08/2022,545,V,Denver,26,25,30,25,106,224.5,222.5,245,108.5,0
01/08/2022,546,H,GoldenState,25,32,44,25,126,6.5,7,-290,2.5,1
01/09/2022,549,V,Atlanta,25,29,22,29,105,217,221,270,107.5,0
01/09/2022,550,H,Miami,26,30,31,28,115,7,8,-330,4.5,1
01/09/2022,551,V,Minnesota,32,17,28,19,96,241.5,240.5,240,115.5,0
01/09/2022,552,H,Memphis,33,27,36,28,124,7,7,-280,0.5,1
01/09/2022,553,V,NewOrleans,30,26,34,35,125,222.5,221.5,425,113.5,0
01/09/2022,554,H,Phoenix,28,33,22,31,114,10.5,9.5,-550,4.5,1
02/01/2022,561,V,Brooklyn,33,32,25,17,107,228,225,135,110.5,0
02/01/2022,562,H,Boston,24,31,30,29,114,4,3.5,-155,4.5,1
02/01/2022,563,V,Philadelphia,19,27,28,21,104,2,2,-130,5,0
02/01/2022,564,H,Toronto,29,27,19,20,101,214.5,216.5,110,105,1
02/01/2022,565,V,Chicago,29,34,24,27,114,225,225,400,114,0
02/01/2022,566,H,Milwaukee,28,21,31,30,110,10,10,-500,10,1
02/01/2022,569,V,Memphis,21,23,23,37,104,2.5,2.5,-140,3.5,0
02/01/2022,570,H,Minnesota,39,12,32,12,95,238,237.5,120,120.5,1
02/01/2022,571,V,Dallas,27,41,29,29,126,209,207.5,325,101,0
02/01/2022,572,H,Utah,20,31,40,27,118,7.5,8.5,-390,10.5,1
02/01/2022,573,V,GoldenState,34,35,18,31,118,2.5,2.5,-140,0.5,0
02/01/2022,574,H,Denver,32,27,30,24,113,224.5,222.5,120,109,1
02/02/2022,501,V,Miami,24,30,31,25,110,3,2,-125,4,0
02/02/2022,502,H,Atlanta,22,39,16,34,111,220,222,105,108.5,1
02/02/2022,503,V,Milwaukee,33,27,30,21,111,1.5,2.5,-145,114,0
02/02/2022,504,H,Chicago,17,24,18,22,81,223.5,222,125,4,1
02/02/2022,505,V,Phoenix,28,31,22,33,114,221.5,2.5,-135,110.5,0
02/02/2022,506,H,NewOrleans,29,19,31,32,111,pk,215,115,2.5,1
02/03/2022,511,V,Philadelphia,24,25,28,25,102,2.5,3,-150,4,0
02/03/2022,512,H,Toronto,24,30,26,30,110,214,213,130,104,1
02/03/2022,513,V,Dallas,23,19,39,18,99,211.5,214,200,1.5,0
02/03/2022,514,H,Utah,24,30,24,22,100,4.5,5.5,-240,104,1
02/03/2022,515,V,Boston,30,23,28,28,109,223.5,222.5,155,113.5,0
02/03/2022,516,H,Brooklyn,25,25,22,31,103,3,4,-175,2,1
02/03/2022,517,V,Memphis,28,28,31,31,118,3,2.5,-140,2.5,0
02/03/2022,518,H,Minnesota,33,27,33,26,119,233.5,232.5,120,119,1
02/04/2022,521,V,Milwaukee,25,31,34,29,119,4,4.5,-180,111,0
02/04/2022,522,H,Chicago,22,19,33,21,95,219,219.5,160,2.5,1
02/04/2022,523,V,GoldenState,21,31,37,32,121,3.5,4.5,-210,6.5,0
02/04/2022,524,H,Denver,26,37,35,28,126,224,224,180,110,1
02/04/2022,525,V,Miami,25,30,25,30,110,1.5,1,-120,105.5,0
02/04/2022,526,H,Atlanta,26,15,20,25,86,221,220,100,3.5,1
02/04/2022,527,V,Phoenix,22,29,23,29,103,3,2,-130,1.5,0
02/04/2022,528,H,NewOrleans,25,24,35,34,118,217.5,215,110,110.5,1
02/05/2022,531,V,Boston,30,28,32,26,116,220.5,222,105,113.5,0
02/05/2022,532,H,Brooklyn,26,24,28,34,112,2.5,1.5,-125,3,1
02/05/2022,533,V,Toronto,29,25,21,28,103,210,211.5,310,103,0
02/05/2022,534,H,Philadelphia,27,14,25,22,88,8,8.5,-370,8.5,1
02/05/2022,535,V,Utah,18,18,19,22,77,212,212.5,135,3.5,0
02/05/2022,536,H,Dallas,24,28,29,21,102,3,3,-155,108.5,1
02/06/2022,539,V,Atlanta,22,20,22,30,94,218,216,165,2,0
02/06/2022,540,H,Miami,21,33,21,22,97,7,4,-185,104,1
02/06/2022,541,V,Minnesota,31,24,30,24,109,232.5,231,230,112,0
02/06/2022,542,H,Memphis,28,25,21,37,111,7,6.5,-270,5.5,1
02/06/2022,543,V,NewOrleans,20,26,32,19,97,215.5,216,220,0.5,0
02/06/2022,544,H,Phoenix,32,27,30,23,112,6.5,6.5,-260,110.5,1
02/07/2022,553,V,Chicago,18,24,26,32,100,218.5,217.5,650,111.5,0
02/07/2022,554,H,Milwaukee,34,26,31,25,116,10.5,12.5,-1000,2,1
02/07/2022,555,V,Denver,25,23,30,20,98,225.5,226,375,109,0
02/07/2022,556,H,GoldenState,30,18,22,32,102,8.5,9,-450,6,1
02/08/2022,563,V,Phoenix,28,20,34,33,115,2.5,3.5,-150,5,0
02/08/2022,564,H,NewOrleans,28,30,27,24,109,214,216.5,130,111.5,1
02/08/2022,565,V,Dallas,15,26,36,21,98,210.5,1,-120,4,0
02/08/2022,566,H,Utah,21,32,19,24,96,1.5,210,100,102.5,1
02/08/2022,567,V,Philadelphia,34,28,37,33,132,2,1,-120,0.5,0
02/08/2022,568,H,Toronto,29,32,17,19,97,210,209.5,100,103.5,1
02/09/2022,571,V,Memphis,28,21,25,40,114,2,1.5,-120,2,0
02/09/2022,572,H,Minnesota,29,23,32,22,106,229,229.5,100,117,1
10/01/2021,513,V,Milwaukee,27,29,22,23,101,218,218,170,113,0
10/01/2021,514,H,Boston,24,22,24,19,89,5,5,-190,5.5,1
10/01/2021,515,V,GoldenState,24,31,36,26,117,2.5,2.5,-145,1.5,0
10/01/2021,516,H,Memphis,32,29,29,26,116,217.5,224,125,110.5,1
10/02/2021,521,V,Philadelphia,22,29,21,20,92,207,209.5,310,103,0
10/02/2021,522,H,Miami,30,20,30,26,106,4.5,7.5,-370,6,1
10/02/2021,523,V,Dallas,25,31,23,35,114,212.5,214.5,200,1,0
10/02/2021,524,H,Phoenix,35,34,27,25,121,6,6,-240,107,1
10/03/2021,531,V,Milwaukee,21,19,26,20,86,215,216,160,6,0
10/03/2021,532,H,Boston,32,33,18,26,109,4,4,-180,109.5,1
10/03/2021,533,V,GoldenState,25,26,26,24,101,2,2,-130,3,0
10/03/2021,534,H,Memphis,33,23,21,29,106,227,227.5,110,111,1
10/04/2021,541,V,Philadelphia,24,28,28,23,103,206.5,208.5,320,102.5,0
10/04/2021,542,H,Miami,31,29,31,28,119,9,8,-380,2,1
10/04/2021,543,V,Dallas,28,32,23,26,109,216,217.5,210,106.5,0
10/04/2021,544,H,Phoenix,32,26,31,40,129,6,6,-250,5.5,1
10/06/2021,549,V,Miami,17,17,31,14,79,210.5,210.5,100,3,0
10/06/2021,550,H,Philadelphia,21,20,27,31,99,1,1,-120,100.5,1
10/06/2021,551,V,Phoenix,20,24,23,27,94,1,217.5,105,3,0
10/06/2021,552,H,Dallas,29,22,31,21,103,219.5,1,-125,111,1
10/07/2021,571,V,Boston,19,31,17,34,101,213,212,110,109.5,0
